drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_ae_extreme,flag_safety_extreme,flag_efficacy_extreme,n_extremes
fluticasone_propiona,Fluticasone_propiona,0.8231785262352769,2.024918547831471,0.8231785262352769,100,0.127262,0.515746,0.127262,0.515746,0.8231785262352769,0.0695701755857049,0.1184471687098693,0.5485466950265095,0.1849162767235316,0.127262,0.515746,2.024918547831471,unweighted_total_prob,0.1849162767235316,1554.0,13.0,9.0,3.0,-0.42132585899999997,-0.002993848999999993,-17.498234131168527,False,True,True,2
guaifenesin,Guaifenesin,0.8661699896678307,1.993785559199745,0.8661699896678307,100,0.133186,0.517316,0.133186,0.517316,0.8661699896678307,0.0795049388720253,0.2100992410974911,0.5170471655629455,0.2192511051003957,0.133186,0.517316,1.993785559199745,unweighted_total_prob,0.2192511051003957,1562.0,20.0,56.0,14.0,-0.41540185899999993,-0.0014238490000000326,-17.529367119800256,False,True,True,2
stannous_fluoride,Stannous_fluoride,0.6981793841230659,1.5409956602379626,0.6981793841230659,100,0.154933,0.517456,0.154933,0.517456,0.6981793841230659,0.1159754481879622,0.2182720373613574,0.6621693627222364,0.2661328667641751,0.154933,0.517456,1.5409956602379626,unweighted_total_prob,0.2661328667641751,1614.0,52.0,60.0,78.0,-0.39365485899999997,-0.0012838490000000036,-17.982157018762038,False,True,True,2
lenvatinib,Lenvatinib,5.714665363542734,14.968424066901203,5.714665363542734,100,0.597835,0.522147,0.597835,0.522147,5.714665363542734,0.8587381978567475,0.4921190893169911,0.0053275651647266,0.5414084279024409,0.597835,0.522147,14.968424066901203,unweighted_total_prob,0.5414084279024409,1.0,1623.0,1024.0,1602.0,0.04924714100000005,0.003407150999999997,-4.5547286120987955,True,False,False,1
carfilzomib,Carfilzomib,6.068311084248124,14.84813261032104,6.068311084248124,100,0.524947,0.520345,0.524947,0.520345,6.068311084248124,0.7365023730064231,0.3869235259778152,0.0,0.4493703595936953,0.524947,0.520345,14.84813261032104,unweighted_total_prob,0.4493703595936953,2.0,1615.0,526.0,1471.0,-0.023640858999999903,0.0016051509999999158,-4.675020068678959,True,False,False,1
cobimetinib,Cobimetinib,5.484994726721196,14.721975430846207,5.484994726721196,100,0.509022,0.518905,0.509022,0.518905,5.484994726721196,0.709795569269986,0.3028604786923513,0.0091554376294654,0.406893506710828,0.509022,0.518905,14.721975430846207,unweighted_total_prob,0.406893506710828,3.0,1609.0,200.0,1227.0,-0.03956585899999998,0.000165150999999919,-4.801177248153792,True,False,False,1
axitinib,Axitinib,5.112318712286649,13.72094918787479,5.112318712286649,100,0.357419,0.523376,0.357419,0.523376,5.112318712286649,0.4555518288081303,0.5638645650904837,0.0160985838412084,0.4109862743276872,0.357419,0.523376,13.72094918787479,unweighted_total_prob,0.4109862743276872,5.0,1374.0,1275.0,1252.0,-0.19116885899999997,0.004636150999999922,-5.8022034911252085,True,False,False,1
momelotinib,Momelotinib,4.9487705710344,13.17106300592422,4.9487705710344,100,0.450843,0.519805,0.450843,0.519805,4.9487705710344,0.6122272719649835,0.355399883245767,0.0194757262583794,0.3909460073359761,0.450843,0.519805,13.17106300592422,unweighted_total_prob,0.3909460073359761,6.0,1589.0,396.0,1099.0,-0.09774485899999996,0.001065150999999931,-6.352089673075779,True,False,False,1
sunitinib,Sunitinib,4.869566153734921,13.042951587587591,4.869566153734921,100,0.432543,0.522936,0.432543,0.522936,4.869566153734921,0.581537506917775,0.5381786339754809,0.0211927678566576,0.4521250099286339,0.432543,0.522936,13.042951587587591,unweighted_total_prob,0.4521250099286339,7.0,1568.0,1183.0,1484.0,-0.11604485899999994,0.004196150999999926,-6.4802010914124075,True,False,False,1
pomalidomide,Pomalidomide,5.1076844356954085,12.898985881358382,5.1076844356954085,100,0.587253,0.519689,0.587253,0.519689,5.1076844356954085,0.8409917992922907,0.3486281377699933,0.0161913007568615,0.4790862349762859,0.587253,0.519689,12.898985881358382,unweighted_total_prob,0.4790862349762859,8.0,1622.0,363.0,1543.0,0.03866514100000007,0.0009491509999999259,-6.624166797641617,True,False,False,1
ixazomib,Ixazomib,4.977655807603149,12.77752515301108,4.977655807603149,100,0.49694,0.520447,0.49694,0.520447,4.977655807603149,0.689533616193463,0.392877991827205,0.0188631322432761,0.4367372696569224,0.49694,0.520447,12.77752515301108,unweighted_total_prob,0.4367372696569224,9.0,1606.0,557.0,1391.0,-0.05164785899999996,0.0017071509999999623,-6.745627525988919,True,False,False,1
cabozantinib,Cabozantinib,4.922902247309684,12.764697328209872,4.922902247309684,100,0.478943,0.522781,0.478943,0.522781,4.922902247309684,0.6593519931576918,0.529130180969065,0.0200304397882255,0.4793989576083478,0.478943,0.522781,12.764697328209872,unweighted_total_prob,0.4793989576083478,10.0,1602.0,1149.0,1544.0,-0.06964485899999995,0.004041151000000021,-6.758455350790127,True,False,False,1
selumetinib,Selumetinib,4.829876668658106,12.490287054330109,4.829876668658106,100,0.567685,0.524401,0.567685,0.524401,4.829876668658106,0.8081755521642153,0.6237011091652096,0.022074360904991,0.5771655367127682,0.567685,0.524401,12.490287054330109,unweighted_total_prob,0.5771655367127682,11.0,1621.0,1438.0,1621.0,0.01909714100000004,0.005661150999999975,-7.03286562466989,True,False,False,1
sorafenib,Sorafenib,4.665111480653285,12.370574537664648,4.665111480653285,100,0.377286,0.523216,0.377286,0.523216,4.665111480653285,0.4888695098022774,0.5545242265032135,0.0258945634930064,0.4225364072207976,0.377286,0.523216,12.370574537664648,unweighted_total_prob,0.4225364072207976,12.0,1451.0,1245.0,1314.0,-0.17130185899999995,0.004476150999999984,-7.152578141335351,True,False,False,1
infigratinib,Infigratinib,4.620111848227678,12.329129185527558,4.620111848227678,100,0.378759,0.519231,0.378759,0.519231,4.620111848227678,0.4913397843331266,0.3218914185639244,0.0269852839387818,0.3306895379465768,0.378759,0.519231,12.329129185527558,unweighted_total_prob,0.3306895379465768,13.0,1456.0,271.0,464.0,-0.16982885899999994,0.0004911509999999675,-7.194023493472441,True,False,False,1
gilteritinib,Gilteritinib,4.650496201775966,11.800433751195666,4.650496201775966,100,0.429401,0.521831,0.429401,0.521831,4.650496201775966,0.5762682587331668,0.4736719206071264,0.0262465003814287,0.425225371812403,0.429401,0.521831,11.800433751195666,unweighted_total_prob,0.425225371812403,14.0,1563.0,946.0,1334.0,-0.11918685899999998,0.003091151000000014,-7.722718927804333,True,False,False,1
lumacaftor,Lumacaftor,4.354779168032108,11.6898952499032,4.354779168032108,100,0.265808,0.52284,0.265808,0.52284,4.354779168032108,0.3019168525381945,0.5325744308231175,0.0338748381453828,0.3405714809736014,0.265808,0.52284,11.6898952499032,unweighted_total_prob,0.3405714809736014,15.0,654.0,1161.0,583.0,-0.28277985899999997,0.004100150999999941,-7.833257429096799,True,False,False,1
midostaurin,Midostaurin,4.637516570929436,11.57097607478499,4.637516570929436,100,0.389911,0.522019,0.389911,0.522019,4.637516570929436,0.5100420936121686,0.4846468184471711,0.0265609105447403,0.4031877469326839,0.389911,0.522019,11.57097607478499,unweighted_total_prob,0.4031877469326839,16.0,1488.0,994.0,1202.0,-0.15867685899999995,0.00327915099999998,-7.952176604215008,True,False,False,1
tepotinib,Tepotinib,4.080383996944873,11.494977917522188,4.080383996944873,100,0.407552,0.5182,0.407552,0.5182,4.080383996944873,0.5396266917104093,0.2617046117921786,0.0419421397837931,0.3289209493577938,0.407552,0.5182,11.494977917522188,unweighted_total_prob,0.3289209493577938,17.0,1524.0,121.0,440.0,-0.14103585899999993,-0.0005398490000000367,-8.02817476147781,True,False,False,1
pazopanib,Pazopanib,4.361597006674854,11.434160396456717,4.361597006674854,100,0.335854,0.523144,0.335854,0.523144,4.361597006674854,0.419386540106324,0.5503210741389426,0.0336873153581354,0.3946205087697337,0.335854,0.523144,11.434160396456717,unweighted_total_prob,0.3946205087697337,18.0,1261.0,1226.0,1128.0,-0.21273385899999997,0.004404151000000023,-8.088992282543282,True,False,False,1
ibrutinib,Ibrutinib,4.465303933015091,11.403519276529549,4.465303933015091,100,0.481256,0.523814,0.481256,0.523814,4.465303933015091,0.663230978215298,0.5894337419731486,0.0309054877956784,0.5072469856345143,0.481256,0.523814,11.403519276529549,unweighted_total_prob,0.5072469856345143,19.0,1603.0,1358.0,1584.0,-0.06733185899999994,0.005074150999999971,-8.11963340247045,True,False,False,1
everolimus,Everolimus,4.624533107690511,11.310119934380053,4.624533107690511,100,0.349074,0.524896,0.349074,0.524896,4.624533107690511,0.4415569605393348,0.6525977816695893,0.026877179226906,0.4430373327289508,0.349074,0.524896,11.310119934380053,unweighted_total_prob,0.4430373327289508,20.0,1337.0,1499.0,1434.0,-0.19951385899999996,0.006156150999999999,-8.213032744619946,True,False,False,1
temsirolimus,Temsirolimus,4.469917667005209,11.206249143928286,4.469917667005209,100,0.308682,0.524432,0.308682,0.524432,4.469917667005209,0.3738181086384142,0.625510799766494,0.030784728379016,0.4058885090377666,0.308682,0.524432,11.206249143928286,unweighted_total_prob,0.4058885090377666,21.0,1025.0,1445.0,1219.0,-0.23990585899999994,0.005692150999999979,-8.316903535071713,True,False,False,1
ruxolitinib,Ruxolitinib,4.552172648720442,11.179931875318283,4.552172648720442,100,0.528993,0.519099,0.528993,0.519099,4.552172648720442,0.7432876620436365,0.3141856392294223,0.0286728788793775,0.428723896285099,0.528993,0.519099,11.179931875318283,unweighted_total_prob,0.428723896285099,22.0,1616.0,237.0,1350.0,-0.01959485899999991,0.0003591509999999465,-8.343220803681715,True,False,False,1
tivozanib,Tivozanib,4.07247510878369,11.082764003425831,4.07247510878369,100,0.308976,0.521974,0.308976,0.521974,4.07247510878369,0.3743111573227791,0.4820198482195026,0.0421907820548035,0.3509705586278734,0.308976,0.521974,11.082764003425831,unweighted_total_prob,0.3509705586278734,24.0,1030.0,982.0,698.0,-0.23961185899999998,0.0032341510000000184,-8.440388675574168,True,False,False,1
pacritinib,Pacritinib,4.153788396622984,11.050066441297526,4.153788396622984,100,0.353634,0.521452,0.353634,0.521452,4.153788396622984,0.4492042462560163,0.4515469935785206,0.0396796027815069,0.3682364164901162,0.353634,0.521452,11.050066441297526,unweighted_total_prob,0.3682364164901162,25.0,1359.0,848.0,889.0,-0.19495385899999995,0.002712150999999996,-8.473086237702473,True,False,False,1
tazemetostat,Tazemetostat,4.316459219902752,11.040354780852793,4.316459219902752,100,0.356378,0.518798,0.356378,0.518798,4.316459219902752,0.4538060339767562,0.2966141272621137,0.034939839443989,0.3071560323843458,0.356378,0.518798,11.040354780852793,unweighted_total_prob,0.3071560323843458,26.0,1371.0,188.0,259.0,-0.19220985899999998,5.815099999995077e-05,-8.482797898147206,True,False,False,1
capivasertib,Capivasertib,4.146028487943111,10.885929249227043,4.146028487943111,100,0.421509,0.522069,0.421509,0.522069,4.146028487943111,0.5630330879270153,0.4875656742556939,0.0399149987190213,0.428222504616888,0.421509,0.522069,10.885929249227043,unweighted_total_prob,0.428222504616888,27.0,1547.0,1009.0,1348.0,-0.12707885899999993,0.0033291509999999747,-8.637223429772956,True,False,False,1
trametinib,Trametinib,4.1271433846093695,10.742121368646618,4.1271433846093695,100,0.682068,0.520208,0.682068,0.520208,4.1271433846093695,1.0,0.3789258610624654,0.0404915746780434,0.5596686593605948,0.682068,0.520208,10.742121368646618,unweighted_total_prob,0.5596686593605948,28.0,1625.0,482.0,1614.0,0.13348014100000005,0.0014681509999999731,-8.78103131035338,True,False,False,1
acalabrutinib,Acalabrutinib,3.9424864253960537,10.283037591725584,3.9424864253960537,100,0.381476,0.521832,0.381476,0.521832,3.9424864253960537,0.4958962920726492,0.4737302977232921,0.0464203490013998,0.3971347057186565,0.381476,0.521832,10.283037591725584,unweighted_total_prob,0.3971347057186565,30.0,1466.0,947.0,1152.0,-0.16711185899999997,0.003092150999999932,-9.240115087274415,True,False,False,1
olaparib,Olaparib,3.9112512452527866,10.196855854243037,3.9112512452527866,100,0.296128,0.522762,0.296128,0.522762,3.9112512452527866,0.3527645944087608,0.5280210157618203,0.047478571760544,0.3618099584203413,0.296128,0.522762,10.196855854243037,unweighted_total_prob,0.3618099584203413,31.0,928.0,1146.0,814.0,-0.25245985899999995,0.004022150999999918,-9.326296824756962,True,False,False,1
quizartinib,Quizartinib,3.9442638132721166,9.972345512360327,3.9442638132721166,100,0.384525,0.52093,0.384525,0.52093,3.9442638132721166,0.5010095758775093,0.4210741389375385,0.0463606365287547,0.3781056132317701,0.384525,0.52093,9.972345512360327,unweighted_total_prob,0.3781056132317701,32.0,1474.0,699.0,980.0,-0.16406285899999995,0.0021901509999999735,-9.550807166639672,True,False,False,1
selinexor,Selinexor,3.8906476353295134,9.922523654997343,3.8906476353295134,100,0.447796,0.519715,0.447796,0.519715,3.8906476353295134,0.6071173422328063,0.35014594279043,0.0481859060445312,0.3925424952182008,0.447796,0.519715,9.922523654997343,unweighted_total_prob,0.3925424952182008,34.0,1586.0,369.0,1113.0,-0.10079185899999993,0.0009751510000000074,-9.600629024002655,True,False,False,1
fedratinib,Fedratinib,3.8203725090716016,9.88917882367968,3.8203725090716016,100,0.408926,0.520212,0.408926,0.520212,3.8203725090716016,0.5419309396434621,0.3791593695271475,0.0506558837155961,0.3785673004113631,0.408926,0.520212,9.88917882367968,unweighted_total_prob,0.3785673004113631,35.0,1526.0,484.0,984.0,-0.13966185899999994,0.0014721509999999771,-9.633973855320319,True,False,False,1
dabrafenib,Dabrafenib,3.789363027084617,9.811439517885445,3.789363027084617,100,0.522556,0.523706,0.522556,0.523706,3.789363027084617,0.7324925791141894,0.583129013426739,0.0517749133569799,0.5366036196877674,0.522556,0.523706,9.811439517885445,unweighted_total_prob,0.5366036196877674,36.0,1614.0,1331.0,1599.0,-0.026031858999999935,0.004966150999999974,-9.711713161114554,True,False,False,1
pexidartinib,Pexidartinib,3.733497927850111,9.667045325040814,3.733497927850111,100,0.474714,0.518821,0.474714,0.518821,3.733497927850111,0.6522598064700064,0.2979568009340341,0.0538378099103693,0.39085420494369,0.474714,0.518821,9.667045325040814,unweighted_total_prob,0.39085420494369,37.0,1601.0,191.0,1098.0,-0.07387385899999993,8.115099999994602e-05,-9.856107353959185,True,False,False,1
leniolisib,Leniolisib,3.646568914409725,9.569650538265702,3.646568914409725,100,0.534234,0.519074,0.534234,0.519074,3.646568914409725,0.752077009508796,0.3127262113251642,0.0571734824865124,0.4373559848308866,0.534234,0.519074,9.569650538265702,unweighted_total_prob,0.4373559848308866,38.0,1618.0,231.0,1394.0,-0.014353858999999969,0.00033415100000000475,-9.953502140734297,True,False,False,1
zanubrutinib,Zanubrutinib,3.669191764201968,9.49171160906553,3.669191764201968,100,0.313152,0.520745,0.313152,0.520745,3.669191764201968,0.3813144610843716,0.4102743724460037,0.0562901758769267,0.3278935685875355,0.313152,0.520745,9.49171160906553,unweighted_total_prob,0.3278935685875355,39.0,1076.0,634.0,426.0,-0.23543585899999997,0.002005150999999983,-10.03144106993447,True,False,False,1
anagrelide,Anagrelide,3.791803808463736,9.403425272554156,3.791803808463736,100,0.512188,0.523776,0.512188,0.523776,3.791803808463736,0.7151050663267873,0.5872154115586721,0.0516861700081488,0.5312654251558135,0.512188,0.523776,9.403425272554156,unweighted_total_prob,0.5312654251558135,41.0,1610.0,1349.0,1597.0,-0.03639985899999998,0.005036150999999989,-10.119727406445843,True,False,False,1
ceritinib,Ceritinib,3.5810725684277696,9.270801588892931,3.5810725684277696,100,0.613098,0.52227,0.613098,0.52227,3.5810725684277696,0.8843348035351927,0.499299474605957,0.059793707136239,0.5654124526837078,0.613098,0.52227,9.270801588892931,unweighted_total_prob,0.5654124526837078,42.0,1624.0,1047.0,1616.0,0.06451014100000008,0.0035301509999999814,-10.252351090107068,True,False,False,1
ivacaftor,Ivacaftor,3.493667350150643,9.247925058007237,3.493667350150643,100,0.246464,0.5183,0.246464,0.5183,3.493667350150643,0.2694762615505878,0.2675423234092241,0.0634434451616683,0.2274961230162584,0.246464,0.5183,9.247925058007237,unweighted_total_prob,0.2274961230162584,43.0,497.0,132.0,19.0,-0.30212385899999994,-0.0004398490000000477,-10.275227620992762,True,False,False,1
enasidenib,Enasidenib,3.7632594462484095,9.246013093739744,3.7632594462484095,100,0.417443,0.520409,0.417443,0.520409,3.7632594462484095,0.5562142581629744,0.3906596614127285,0.0527312013809844,0.3892958081064781,0.417443,0.520409,9.246013093739744,unweighted_total_prob,0.3892958081064781,44.0,1541.0,544.0,1080.0,-0.13114485899999995,0.0016691509999999798,-10.277139585260255,True,False,False,1
ribociclib,Ribociclib,3.671860005799679,9.216178104281422,3.671860005799679,100,0.513849,0.524734,0.513849,0.524734,3.671860005799679,0.7178906236898154,0.6431406888499748,0.056186712266489,0.5556498674692139,0.513849,0.524734,9.216178104281422,unweighted_total_prob,0.5556498674692139,45.0,1611.0,1479.0,1612.0,-0.034738858999999955,0.005994151000000003,-10.306974574718577,True,False,False,1
alpelisib,Alpelisib,3.544003952806814,9.171006530523297,3.544003952806814,100,0.471663,0.521068,0.471663,0.521068,3.544003952806814,0.6471431685924635,0.4291301809690604,0.0613195789519271,0.442773255614995,0.471663,0.521068,9.171006530523297,unweighted_total_prob,0.442773255614995,46.0,1600.0,732.0,1432.0,-0.07692485899999996,0.002328150999999945,-10.352146148476702,True,False,False,1
nilotinib,Nilotinib,3.6750397855881594,9.170251999050375,3.6750397855881594,100,0.497076,0.525306,0.497076,0.525306,3.67503978558816,0.6897616931358903,0.6765323992994796,0.0560636094786305,0.5577303588698741,0.497076,0.525306,9.170251999050375,unweighted_total_prob,0.5577303588698741,47.0,1607.0,1527.0,1613.0,-0.05151185899999994,0.00656615100000002,-10.352900679949624,True,False,False,1
belinostat,Belinostat,3.5466200717724843,9.166825044900174,3.5466200717724843,100,0.383269,0.523168,0.383269,0.523168,3.5466200717724843,0.4989032182327392,0.5517221249270285,0.0612108443853315,0.4324923061409734,0.383269,0.523168,9.166825044900174,unweighted_total_prob,0.4324923061409734,48.0,1471.0,1234.0,1370.0,-0.16531885899999993,0.004428150999999936,-10.356327634099825,True,False,False,1
niraparib,Niraparib,3.582146192016078,9.152182009071106,3.582146192016078,100,0.39845,0.519682,0.39845,0.519682,3.582146192016078,0.5243623069311913,0.3482194979568012,0.0597499836663121,0.3609827186884595,0.39845,0.519682,9.152182009071106,unweighted_total_prob,0.3609827186884595,49.0,1509.0,356.0,806.0,-0.15013785899999993,0.0009421509999999467,-10.370970669928893,True,False,False,1
epalrestat,Epalrestat,3.410055853193624,9.002261213958258,3.410055853193624,100,0.425905,0.521385,0.425905,0.521385,3.410055853193624,0.5704053396837109,0.4476357267950973,0.0671098630158997,0.4206383991947032,0.425905,0.521385,9.002261213958258,unweighted_total_prob,0.4206383991947032,51.0,1554.0,826.0,1305.0,-0.12268285899999998,0.0026451509999999567,-10.52089146504174,True,False,False,1
avatrombopag,Avatrombopag,3.4743044555187206,8.926980577409262,3.4743044555187206,100,0.41363,0.522497,0.41363,0.522497,3.4743044555187206,0.549819718593302,0.5125510799766504,0.06427681899726,0.437803683227433,0.41363,0.522497,8.926980577409262,unweighted_total_prob,0.437803683227433,52.0,1536.0,1094.0,1396.0,-0.13495785899999996,0.0037571509999999586,-10.596172101590737,True,False,False,1
lorlatinib,Lorlatinib,3.2803661695215838,8.80522986873984,3.2803661695215838,100,0.341198,0.520501,0.341198,0.520501,3.280366169521584,0.4283486223146455,0.3960303561004099,0.0731666265431584,0.3443849166746539,0.341198,0.520501,8.80522986873984,unweighted_total_prob,0.3443849166746539,54.0,1292.0,573.0,622.0,-0.20738985899999995,0.0017611509999999608,-10.71792281026016,True,False,False,1
bortezomib,Bortezomib,3.50544625543989,8.7980374507606,3.50544625543989,100,0.371158,0.522758,0.371158,0.522758,3.50544625543989,0.4785926311023159,0.5277875072971382,0.0629409879670417,0.41514025295319,0.371158,0.522758,8.7980374507606,unweighted_total_prob,0.41514025295319,55.0,1430.0,1144.0,1277.0,-0.17742985899999997,0.004018150999999914,-10.7251152282394,True,False,False,1
dasatinib,Dasatinib,3.535276316897942,8.79057780653238,3.535276316897942,100,0.517818,0.525777,0.517818,0.525777,3.535276316897942,0.7245467809287427,0.7040280210157668,0.0616834923647008,0.5837666192507439,0.517818,0.525777,8.79057780653238,unweighted_total_prob,0.5837666192507439,56.0,1612.0,1550.0,1622.0,-0.030769858999999955,0.007037151000000019,-10.73257487246762,True,False,False,1
benzbromarone,Benzbromarone,3.614225785806773,8.768369171768422,3.614225785806773,100,0.268434,0.51935,0.268434,0.51935,3.614225785806773,0.3063207499706519,0.3288382953882082,0.0584555217493678,0.2657547224934176,0.268434,0.51935,8.768369171768422,unweighted_total_prob,0.2657547224934176,57.0,677.0,293.0,76.0,-0.28015385899999995,0.0006101509999999477,-10.754783507231577,True,False,False,1
rucaparib,Rucaparib,3.312127210525794,8.741393964737648,3.312127210525794,100,0.368019,0.521437,0.368019,0.521437,3.312127210525794,0.4733284140267319,0.4506713368359644,0.0716394670393545,0.3839277937529494,0.368019,0.521437,8.741393964737648,unweighted_total_prob,0.3839277937529494,58.0,1416.0,843.0,1038.0,-0.18056885899999997,0.0026971510000000087,-10.78175871426235,True,False,False,1
vemurafenib,Vemurafenib,3.380547684850169,8.725515875965353,3.380547684850169,100,0.42497,0.522669,0.42497,0.522669,3.380547684850169,0.568837310704523,0.5225919439579733,0.0684471132957499,0.4502611245241484,0.42497,0.522669,8.725515875965353,unweighted_total_prob,0.4502611245241484,59.0,1552.0,1129.0,1477.0,-0.12361785899999994,0.00392915100000002,-10.797636803034646,True,False,False,1
idelalisib,Idelalisib,3.49685884779319,8.716370407491919,3.49685884779319,100,0.543565,0.525138,0.543565,0.525138,3.49685884779319,0.7677254356101896,0.6667250437828388,0.0633069699180404,0.5864415857408195,0.543565,0.525138,8.716370407491919,unweighted_total_prob,0.5864415857408195,60.0,1619.0,1515.0,1623.0,-0.005022858999999991,0.006398150999999963,-10.80678227150808,True,False,False,1
tofacitinib,Tofacitinib,3.3065205053426308,8.678564533591267,3.3065205053426308,100,0.24992,0.518208,0.24992,0.518208,3.3065205053426308,0.2752720991463885,0.2621716287215428,0.0719069206683013,0.2293588752808327,0.24992,0.518208,8.678564533591267,unweighted_total_prob,0.2293588752808327,61.0,530.0,122.0,21.0,-0.2986678589999999,-0.0005318490000000287,-10.844588145408732,True,False,False,1
crizotinib,Crizotinib,3.1811541090719384,8.673120643943543,3.1811541090719384,100,0.39158,0.522944,0.39158,0.522944,3.1811541090719384,0.5128410672659277,0.5386456509048451,0.078133423882281,0.4362213720447653,0.39158,0.522944,8.673120643943543,unweighted_total_prob,0.4362213720447653,62.0,1492.0,1185.0,1387.0,-0.15700785899999997,0.004204150999999934,-10.850032035056456,True,False,False,1
